
1   level            n. 水平，水准，等级v. 弄平，铺平a. 水平的
671  turnover        n. 营业额,营业收入;人员调整,人员更替率
672  politics        n. 政治，政治学；政纲，政见
673  tolerable       a. 可忍受的,可容许的,尚好的
674  me              pron.我
675  woods           n.树林
676  darling         n. 心爱的人，亲爱的
677  editor          n. 编辑，编者
678  adult           n. 成年人a. 成年的，充分长成的，成熟的
679  jettison        n.投弃货物v.抛弃
680  mask            n. 面具,口罩;vt. 遮蔽,伪装
681  upside          n.上面，上部
682  constituent     a. 有选举权的;组成的;n. 选民;成分
683  crumble         v. 弄碎,灭亡,消失
684  dent            n.牙，槽，凹陷
685  according       adj.按照，据说
686  group           n. 群，组v. 分组
687  lad             n. 男孩，小伙子
688  unbearable      a.难堪的，忍受不了的
689  bitter          a. 有苦味的;辛酸的;怀恨的;n. 苦啤酒
690  hard            a. 坚硬的；结实的；困难的；难忍的；严厉的
691  station         n. 车站；所，站，局；身份，地位v. 安置，驻扎
692  proprietorship  n.所有权
693  soy             n.酱油；大豆，黄豆
694  nationality     n. 国籍，民族
695  complete        a. 完全的，圆满的v. 完成，结束，使完满
696  number          n. 数，数字，数量，号码，一群v. 共计，编号
697  angry           a. 生气的，愤怒的；(天气)风雨交加的
698  faction         n.派别，宗派，小集团
699  serpent         n.蛇(尤指大蛇或毒蛇)

700  peck            vt.&vi.啄，啄起
701  cushion         n. 垫子,坐垫,垫状物 vt. 装垫子,使减少震动,缓冲
702  mourning        n.哀痛
703  Swedish         adj. &n.瑞典人(的)
704  sorry           a. 对不起，抱歉的；难过，悔恨的；使人伤心
705  principle       n. 原理，原则；主义，信念
706  remember        v. 记住；(to)转达问候，代…致意，代…问好
707  poll            n. 民意测验；(pl.)政治选举v. 获得…选票
708  profile         n. 侧面;轮廓
709  land            n. 陆地，土地，国家v. (使)靠岸(登陆，降落)
710  division        n. 分，分割；部门，科，处；除法；分界线
711  cheerful        a.快乐的，愉快的
712  builder         n.建筑工人，建设者
713  shroud          n.遮蔽物
714  Australian      a.澳大利亚的
715  ruin            v. 毁灭；(使)破产n. 毁灭，崩溃；(pl.)废墟
716  stone           n. 石，石头；岩石，矿石；(水果的)核、子
717  brutal          a. 野蛮的,残忍的
718  arrogantly      adv.傲慢地
719  addition        n. 加，加法；附加部分，增加(物)
720  handbook        n. 手册,便览
721  disclaim        v.放弃，不承认
722  ajar            adv.半开的
723  smile           n. 微笑，笑容vi. 微笑，露出笑容
724  loud            a. 大声的，响亮的；吵闹的，喧嚣的
725  computer        n. 计算机，电脑；计算者
726  vest            n. 背心，马甲；汗衫，内衣
727  notification    n.通知(书)，布告
728  irrigation      n. 灌溉
729  censor          n./vt. 审查,审查员;删改
730  very            ad. 很，非常；完全a. 正是的；真正，真实的
731  unlimited       a.无限的；不定的
732  countersignature n.副署，会签
733  dictation       n. 听写，口述；命令
734  reassure        vt. 使放心,使消除疑虑
735  blink           v./n. 眨眼睛,一瞥
736  surroundings    n. 周围的事物，环境
737  frail           a. 虚弱的,脆弱的
738  accessible      adj.可接近的
739  maple           n.槭树，枫树
740  similarity      n.类似，相似；类似点
741  emotional       a.感情的，情绪的
742  evidence        n. 明显；显著；根据；证据；迹象
743  grow            v. 生长，成长；渐渐变成；栽培，种植；发展
744  debit           n.借方
745  stipulation     n.规定
746  audience        n. 听众,观众,读者
747  observation     n. 观察，观测，监视；(pl.)观察资料；观察力
748  transship       v.转运，转船
749  melody          n. 旋律，曲调；悦耳的音乐
750  solitary        a. 独居的,孤独的,惟一的;荒凉的
751  effective       a. 有效的，生效的；被实施的；给人深刻印象
752  disadvantage    n.不利，不利地位
753  parent          n. 父母，母亲；(pl.)双亲；父母

754  ignorance       n. 无知,愚昧
755  recruit         v./n. 招募,吸收
756  meadow          n. 草地
757  resentment      n.不满，愤恨
758  postcard        n. 明信片
759  sentence        n. 句子；判决，宣判v. 宣判，判决
760  clasp           n./v. 扣子;紧握;拥抱
761  heiress         n.女继承人
762  resistance      n. (to)抵抗，反抗；抵抗力，阻力；电阻
763  claw            n. 爪，脚爪
764  exact           a. 确切的，正确的，精确的
765  disgraceful     adj.耻辱的，受辱的
766  demand          n./v. 要求，请求，需要(量)v. 查问
767  multitude       n. 大批,大群,众多
768  mix             v. 使混合；混淆
769  milkman         n.送奶人
770  connect         vt. 连接；与…联系，接通(电话)vi. 连接
771  hopeful         a. 给人希望的，抱有希望的
772  wholesale       n. 批发
773  autonomous      adj.自治的
774  downstairs      ad. 在楼下，往楼下
775  sunrise         n. 日出，拂晓；朝霞
776  soothe          v.安慰，使镇定
777  realization     n.(理想等的)实现
778  supersede       vt. 代替
779  stationery      n. 文具
780  keeping         n.一致，协调
781  mine            pron. (I的物主代词)我的(东西)n. 矿v. 采矿
782  execution       n.实行，执行；处死刑
783  appeal          vi./n. 呼吁;上诉;吸引(力)
784  conceal         vt. 隐藏,隐蔽
785  war             n. 战争(状态)；冲突vi. 作战
786  expensive       a. 花费的，昂贵的
787  halfway         adv.半途
788  imprisonment    n.监禁，徒刑
789  lie             vi. 躺，平放；处于；位于v. 说谎n. 谎话
790  systematic      a. 有系统的,系统的;有计划有步骤的
791  absence         n. 缺乏，不存在；缺席，不在；缺席的时间
792  tortoise        n.龟，乌龟
793  cosmopolitan    a. 全世界的,世界主义的
794  anticipate      vt. 预料；期望；预先考虑；抢先；提前使用
795  darken          v.变黑，转暗
796  historian       n. 历史学家
797  either          ad. 也(不)pron. 两者之一a. (两者中)任一的
798  duration        n. 持久；期间；持续时间
799  mumps           n.腮腺炎
800  instable        adj.不稳定的
801  molecular       a.分子的；克分子的
802  bullion         n.金块，金条
803  committee       n. 委员会
804  list            n. 表，目录，名单v. 把…编列成表，列入表内
805  dial            n. 表面,钟面,拨号盘 vt. 打电话
806  abundance       n. 丰富
807  displace        vt. 转移,取代

808  pave            vt. 铺(路等)
809  discuss         vt. 讨论，商议
810  actor           n. 男演员；演员，行动者
811  disagree        vi.有分歧；不一致
812  disaster        n. 灾难，大祸；彻底的失败
813  conception      n. 概念，观念
814  tailor          n. 裁缝v. 缝制，剪裁
815  grateful        a. (to，for)感激的；感谢的
816  passport        n. 护照,保障,手段
817  slave           n. 奴隶，苦工v. 做苦工，拼命地干
818  wallet          n. 皮夹，钱包
819  summarize       v. 概括，总结
820  marshal         n.元帅；陆军元帅
821  repetitive      adj.重复的，反复的
822  correctly       ad.正确地，恰当地
823  twice           ad. 两次，两倍
824  by              prep. 被；凭借；经由；由于ad. 在近旁；经过
825  dictate         v. 听写;口授;命令,支配
826  obtainable      adj.可得到的
827  applause        n. 鼓掌；喝彩；夸奖，赞扬
828  sex             n. 性别，性
829  reproach        vt./n. 责备,指责
830  compete         vi. 比赛；竞争；对抗
831  solicitor       n.律师
832  ugly            a. 丑陋的,险恶的
833  resolutely      adj.坚决地，果断地
834  boundary        n. 边界,分界线
835  pursuant        a.追踪的,依照的
836  quantitative    a. 量的,定量的
837  subjunctive     adj.虚拟的
838  potato          n. 马铃薯，土豆
839  mishandle       v.装卸不慎
840  bottom          n. 底(部)；基础，根基；海底，湖底，河床
841  hundredth       num.第一面，百分之一
842  frustrate       vt. 使灰心;挫败,阻挠
843  guide           n. 领路人；指南，导游v. 领路；指导；支配；管理
844  airplane        n. (美)飞机
845  Saturn          n.农神；土星
846  grope           v. 暗中摸索
                     vt. 造成,引起(困难等);提出(问题等),陈述(论点等) ;vi. 摆
847  pose
                     姿势;假装,冒充,装腔作势;n. 样子,姿势
848  stock           n. 存货,供给,股票 v. 供应
                     n. 要求;有所根据而索取的款项;要求权;要求之物; v. 要求承
849  claim
                     认;宣称;值得
850  comic           a. 滑稽的,喜剧的;n. 连环漫画杂志;喜剧演员
851  implication     n. 含意，暗示，暗指；牵连
852  prosperous      a. 繁荣的，兴旺的，茂盛的，顺利的
853  rocket          n. 火箭
854  errand          n. 差使,差事
855  aim             n. 目的；瞄准vi. (at)目的在于vt. 把…瞄准
856  museum          n. 博物馆，展览馆
857  fashion         n. 流行式样(或货品)，风尚，风气；样子，方式
858  mailbox         n.信箱
859  dreadful        a.可怕的；令人敬畏的

860  invaluable      a. 无价的,无法估价的
861  thin            a. 薄的，细的；稀薄的，淡的；瘦的v. 变薄；变稀
862  woodpecker      n.啄木鸟
863  handicapped     adj.有残疾的
864  tower           n. 塔v. 高耸
865  fry             v. 油煎,油炒
866  blossom         n. 花(簇)；花期；青春vi. 开花；展开；繁荣
867  sheer           a. 完全的,十足的;极薄的,透明的;陡峭的,垂直的
868  diversity       n.多样化
869  canned          adj.罐装的
870  psychological   a.心理的，心理学的
871  idiomatic       adj.习语的，惯用的
872  advise          vt. 忠告，劝告，建议；通知，告知
873  weekday         n. 平常日，工作日
874  unwilling       a.不愿意的
875  amplifier       n. 放大器，扩大器
876  aforesaid       adj.上述的
877  anybody         pron. (否定句)任何人；(肯定句)随便哪个人
878  preface         n./v. 序言;为…加序
879  cutlery         n.刀具，餐刀
880  extension       n. 延长；扩大；范围；大小；尺寸；电话分机
